NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-58ggc                                    1/1     Terminating         0              113m    172.23.176.130   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-58ltg                                    1/1     Terminating         0              48m     172.17.246.11    openstudio-179d-worker-9rtc4-784j2   <none>           <none>
worker-75f95467fc-58x96                                    1/1     Running             0              112m    172.19.121.134   openstudio-179d-worker-9rtc4-bq8cq   <none>           <none>
worker-75f95467fc-599bk                                    1/1     Terminating         0              86m     172.16.148.213   openstudio-179d-worker-9rtc4-vkfwc   <none>           <none>
worker-75f95467fc-59ld9                                    1/1     Running             0              86m     172.19.170.91    openstudio-179d-worker-9rtc4-wsct2   <none>           <none>
worker-75f95467fc-59pbh                                    1/1     Terminating         0              85m     172.17.186.12    openstudio-179d-worker-9rtc4-75hqc   <none>           <none>
worker-75f95467fc-59vp8                                    1/1     Terminating         0              86m     172.17.42.90     openstudio-179d-worker-9rtc4-m2f76   <none>           <none>
worker-75f95467fc-5b7db                                    1/1     Terminating         0              86m     172.23.94.130    openstudio-179d-worker-9rtc4-bzvqk   <none>           <none>
worker-75f95467fc-5bl5s                                    1/1     Running             0              86m     172.19.17.88     openstudio-179d-worker-9rtc4-dnpwt   <none>           <none>
worker-75f95467fc-5bnvc                                    1/1     Running             0              86m     172.18.188.214   openstudio-179d-worker-9rtc4-8hkw4   <none>           <none>
worker-75f95467fc-5bzsq                                    1/1     Terminating         0              86m     172.22.230.154   openstudio-179d-worker-9rtc4-rknvm   <none>           <none>
worker-75f95467fc-5c8kr                                    1/1     Terminating         0              113m    172.18.254.71    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-5cf7p                                    1/1     Terminating         0              86m     172.23.118.91    openstudio-179d-worker-9rtc4-tsmrh   <none>           <none>
worker-75f95467fc-5cxlx                                    1/1     Terminating         0              113m    172.21.247.204   openstudio-179d-worker-9rtc4-hzpmd   <none>           <none>
worker-75f95467fc-5dr4h                                    1/1     Terminating         0              85m     172.21.191.75    openstudio-179d-worker-9rtc4-z9cln   <none>           <none>
worker-75f95467fc-5dwh7                                    1/1     Terminating         0              113m    172.19.82.200    openstudio-179d-worker-9rtc4-xkk2q   <none>           <none>
worker-75f95467fc-5fbpz                                    1/1     Running             0              150m    172.18.188.134   openstudio-179d-worker-9rtc4-9wbwp   <none>           <none>
worker-75f95467fc-5fnkn                                    1/1     Terminating         0              112m    172.18.70.4      openstudio-179d-worker-9rtc4-z46xm   <none>           <none>
worker-75f95467fc-5g6x7                                    1/1     Running             0              86m     172.19.83.194    openstudio-179d-worker-9rtc4-k82wq   <none>           <none>
worker-75f95467fc-5gdsw                                    1/1     Terminating         0              112m    172.17.200.66    openstudio-179d-worker-9rtc4-lqgw6   <none>           <none>
worker-75f95467fc-5gm92                                    1/1     Terminating         0              112m    172.18.131.75    openstudio-179d-worker-9rtc4-g5kmv   <none>           <none>
worker-75f95467fc-5gz49                                    1/1     Running             0              112m    172.23.28.72     openstudio-179d-worker-9rtc4-tfc5b   <none>           <none>
worker-75f95467fc-5hbvc                                    1/1     Terminating         0              86m     172.23.52.67     openstudio-179d-worker-9rtc4-267h2   <none>           <none>
worker-75f95467fc-5hkmn                                    1/1     Terminating         0              112m    172.18.254.72    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-5j2pr                                    1/1     Terminating         0              85m     172.18.195.204   openstudio-179d-worker-9rtc4-64t6m   <none>           <none>
worker-75f95467fc-5j82c                                    1/1     Terminating         0              85m     172.19.70.206    openstudio-179d-worker-9rtc4-bs8zh   <none>           <none>
worker-75f95467fc-5jn4j                                    1/1     Terminating         0              86m     172.17.87.26     openstudio-179d-worker-9rtc4-msgfj   <none>           <none>
worker-75f95467fc-5lbc9                                    1/1     Terminating         0              113m    172.23.176.137   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-5mrfc                                    1/1     Running             0              112m    172.19.121.138   openstudio-179d-worker-9rtc4-bq8cq   <none>           <none>
worker-75f95467fc-5n88s                                    1/1     Running             0              112m    172.19.87.199    openstudio-179d-worker-9rtc4-2zgh8   <none>           <none>
worker-75f95467fc-5nq87                                    1/1     Terminating         0              86m     172.19.208.215   openstudio-179d-worker-9rtc4-lz8v6   <none>           <none>
worker-75f95467fc-5p9mq                                    1/1     Running             0              86m     172.16.229.149   openstudio-179d-worker-9rtc4-q2jlk   <none>           <none>
worker-75f95467fc-5q8lm                                    1/1     Terminating         0              135m    172.17.238.137   openstudio-179d-worker-9rtc4-xf56b   <none>           <none>
worker-75f95467fc-5qbxx                                    1/1     Terminating         0              112m    172.19.249.75    openstudio-179d-worker-9rtc4-vjtx2   <none>           <none>
worker-75f95467fc-5rlgq                                    1/1     Running             0              86m     172.17.214.155   openstudio-179d-worker-9rtc4-hz854   <none>           <none>
worker-75f95467fc-5rzqc                                    1/1     Terminating         1 (147m ago)   157m    172.22.46.194    openstudio-179d-worker-9rtc4-25f8j   <none>           <none>
worker-75f95467fc-5szhr                                    1/1     Terminating         0              113m    172.18.84.193    openstudio-179d-worker-9rtc4-xrdxf   <none>           <none>
worker-75f95467fc-5t54r                                    1/1     Terminating         0              112m    172.17.52.198    openstudio-179d-worker-9rtc4-gkz2s   <none>           <none>
worker-75f95467fc-5t7ml                                    1/1     Running             0              85m     172.18.195.206   openstudio-179d-worker-9rtc4-64t6m   <none>           <none>
